Date,Actual,Predicted
2017-08-31,64.72000122070312,64.52923059785125
2017-09-01,64.37999725341797,64.57832656801388
2017-09-05,64.29000091552734,64.15326977769291
2017-09-06,64.70999908447266,64.4124608348612
2017-09-07,65.13999938964844,64.89664987204796
2017-09-08,65.0199966430664,65.24955017415209
2017-09-11,66.11000061035156,66.00175090782261
2017-09-12,66.13999938964844,66.10092241784105
2017-09-13,65.44000244140625,65.69151603393547
2017-09-14,65.68000030517578,65.5747226127977
2017-09-15,65.95999908447266,65.93092908654657
2017-09-18,66.08000183105469,65.9595748598741
2017-09-19,66.16999816894531,66.20254629350069
2017-09-20,66.08999633789062,65.96126123801287
2017-09-21,65.91999816894531,65.84864434815341
2017-09-22,65.77999877929688,65.99412837544025
2017-09-25,64.7300033569336,64.85485644827524
2017-09-26,64.11000061035156,64.24709860456167
2017-09-27,64.38999938964844,64.38602042684023
2017-09-28,63.97999954223633,64.24656594601873
2017-09-29,64.19999694824219,63.99814752412732
2017-10-02,64.87000274658203,64.78553534523658
2017-10-03,65.1500015258789,65.5313388732966
2017-10-04,65.83000183105469,65.66278491906986
2017-10-05,65.69999694824219,65.68704912646038
2017-10-06,66.36000061035156,66.16026761416357
2017-10-09,66.55999755859375,66.36027582289427
2017-10-10,66.5999984741211,66.47862892991381
2017-10-11,66.62000274658203,66.62220097088529
2017-10-12,67.54000091552734,67.25634741398764
2017-10-13,66.98999786376953,67.19786124912416
2017-10-16,66.91000366210938,66.99784466327492
2017-10-17,66.12000274658203,66.13088005959837
2017-10-18,66.44000244140625,66.31613484984676
2017-10-19,66.87999725341797,66.55443594053315
2017-10-20,67.25,67.34157073276205
2017-10-23,67.0199966430664,67.21495839423655
2017-10-24,67.31999969482422,67.18645645046153
2017-10-25,67.38999938964844,67.71543533207546
2017-10-26,67.70999908447266,67.51462457213542
2017-10-27,67.97000122070312,67.6783194379399
2017-10-30,67.48999786376953,67.3622054867959
2017-10-31,68.02999877929688,67.91249248021117
2017-11-01,68.0199966430664,68.09476382743497
2017-11-02,68.12999725341797,68.08063135040851
2017-11-03,68.37000274658203,68.41137026410911
2017-11-06,68.22000122070312,68.08882723669743
2017-11-07,68.25,68.32417193782568
2017-11-08,68.11000061035156,67.99775965613668
2017-11-09,67.47000122070312,67.2164842230082
2017-11-10,66.80999755859375,66.98786972086634
2017-11-13,67.12999725341797,66.93380935940016
