Actual,Predicted
39.4900016784668,40.152507636481644
39.810001373291016,39.493337465734584
39.59999847412109,39.67213916312452
40.18999862670898,39.95759402620891
40.04999923706055,39.84792297811842
40.02000045776367,40.00004870270627
38.7400016784668,39.66540102068503
38.58000183105469,39.31099616582165
39.2599983215332,39.610773425120314
39.58000183105469,39.450185187562624
39.36000061035156,39.67349025119433
39.790000915527344,39.157344339905606
38.75,39.925330374842446
38.91999816894531,39.150965913313236
39.400001525878906,39.63269115730793
39.959999084472656,39.27065094291294
40.4900016784668,39.47581693783492
40.130001068115234,40.31910340352801
40.34000015258789,40.00127400798464
39.95000076293945,40.46833271770833
40.060001373291016,39.805877407161574
39.56999969482422,39.85461382122014
40.33000183105469,40.053836680608995
40.25,40.060148908121164
39.310001373291016,40.27820413623233
39.61000061035156,39.508090333281835
40.45000076293945,39.47980242966084
40.400001525878906,40.40521391934652
40.970001220703125,40.151052389658766
40.95000076293945,40.73979433204072
41.0,40.396722672721054
40.619998931884766,40.479898650814846
40.720001220703125,40.95418676665692
40.119998931884766,40.771950079899554
39.9900016784668,40.677025668434844
40.470001220703125,40.021083762217955
39.41999816894531,40.234794772240285
38.88999938964844,40.12991368200839
38.560001373291016,39.43746007785572
38.650001525878906,39.538761579051204
38.81999969482422,38.94926080424851
39.02000045776367,38.83663247914779
38.400001525878906,39.57960442869812
37.5099983215332,38.72553930353038
36.22999954223633,38.59461904743448
34.68000030517578,37.5651672929076
34.36000061035156,36.26562916038896
35.619998931884766,36.64718805085144
36.63999938964844,36.50166753549344
36.5099983215332,36.95410798428371
36.310001373291016,36.46457805273186
34.75,36.625573086489865
35.529998779296875,36.03799515179337
35.75,36.37697500726253
35.060001373291016,36.40231282840992
36.209999084472656,35.46577265592912
35.540000915527344,36.699415766739556
35.86000061035156,36.13711134807327
35.959999084472656,36.397915827329335
35.54999923706055,36.028278585748325
36.150001525878906,35.88833936573272
36.52000045776367,36.522743301919405
36.400001525878906,36.553234088429576
35.7400016784668,36.74958358565632
35.689998626708984,36.01716491576535
35.04999923706055,36.10498574998461
34.95000076293945,35.86576892164531
34.54999923706055,35.630796420682245
34.45000076293945,35.311327201944316
33.369998931884766,35.04140583102507
33.7400016784668,34.38517824249156
34.33000183105469,34.681469991972996
33.7400016784668,34.70484611228986
34.66999816894531,34.37718689318025
35.34000015258789,34.47652510181738
