Date,Actual,Predicted
2015-06-12,39.52000045776367,39.78217424709004
2015-06-15,39.790000915527344,39.522779903012605
2015-06-16,39.59999847412109,39.80328227678382
2015-06-17,39.900001525878906,39.58217351783547
2015-06-18,39.4900016784668,39.90477644032684
2015-06-19,39.810001373291016,39.46299348355326
2015-06-22,39.59999847412109,39.81792350198312
2015-06-23,40.18999862670898,39.56591830108884
2015-06-24,40.04999923706055,40.22048870380722
2015-06-25,40.02000045776367,40.0537207774627
2015-06-26,38.7400016784668,40.03177799188923
2015-06-29,38.58000183105469,38.63311504425624
2015-06-30,39.2599983215332,38.51447188173111
2015-07-01,39.58000183105469,39.29161417348348
2015-07-02,39.36000061035156,39.594456771714306
2015-07-06,39.790000915527344,39.38143540915341
2015-07-07,38.75,39.80452488884026
2015-07-08,38.91999816894531,38.679018366195464
2015-07-09,39.400001525878906,38.875345605940765
2015-07-10,39.959999084472656,39.409610258416876
2015-07-13,40.4900016784668,39.968596819681395
2015-07-14,40.130001068115234,40.50739270168354
2015-07-15,40.34000015258789,40.10013121266745
2015-07-16,39.95000076293945,40.33746353131667
2015-07-17,40.060001373291016,39.9267642037661
2015-07-20,39.56999969482422,40.06562113999104
2015-07-21,40.33000183105469,39.52667941290332
2015-07-22,40.25,40.38758332221265
2015-07-23,39.310001373291016,40.241762112925315
2015-07-24,39.61000061035156,39.2073489478842
2015-07-27,40.45000076293945,39.65297727621699
2015-07-28,40.400001525878906,40.45607859467556
2015-07-29,40.970001220703125,40.38190154793298
2015-07-30,40.95000076293945,41.003743582058846
2015-07-31,41.0,40.94235311671589
2015-08-03,40.619998931884766,41.000704237665914
2015-08-04,40.720001220703125,40.557711027387185
2015-08-05,40.119998931884766,40.674914052569775
2015-08-06,39.9900016784668,40.00155425835388
2015-08-07,40.470001220703125,39.96596701605817
2015-08-10,39.41999816894531,40.47399207364391
2015-08-11,38.88999938964844,39.3268030834755
2015-08-12,38.560001373291016,38.87568946244929
2015-08-13,38.650001525878906,38.52738397752498
2015-08-14,38.81999969482422,38.658374592331356
2015-08-17,39.02000045776367,38.84603697855158
2015-08-18,38.400001525878906,38.952339375169146
2015-08-19,37.5099983215332,38.38070954961452
2015-08-20,36.22999954223633,37.448652118504526
2015-08-21,34.68000030517578,36.11345250931623
2015-08-24,34.36000061035156,34.68991410766084
2015-08-25,35.619998931884766,34.13667562761036
2015-08-26,36.63999938964844,35.58638517682361
2015-08-27,36.5099983215332,36.651101199077914
2015-08-28,36.310001373291016,36.51774755802417
2015-08-31,34.75,36.2987503312732
2015-09-01,35.529998779296875,34.70109057141781
2015-09-02,35.75,35.5271932496633
2015-09-03,35.060001373291016,35.74811133534142
2015-09-04,36.209999084472656,35.07287310041271
2015-09-08,35.540000915527344,36.20748023329692
2015-09-09,35.86000061035156,35.389667394081954
2015-09-10,35.959999084472656,35.86867959294777
2015-09-11,35.54999923706055,35.98801059795029
2015-09-14,36.150001525878906,35.50256449710463
2015-09-15,36.52000045776367,36.158300702553646
2015-09-16,36.400001525878906,36.52637550343043
2015-09-17,35.7400016784668,36.356517415995
2015-09-18,35.689998626708984,35.73846329924908
2015-09-21,35.04999923706055,35.65490105561247
2015-09-22,34.95000076293945,35.05820667559894
2015-09-23,34.54999923706055,34.93835768861683
2015-09-24,34.45000076293945,34.565169056929236
2015-09-25,33.369998931884766,34.402277076978564
2015-09-28,33.7400016784668,33.288989333030656
2015-09-29,34.33000183105469,33.75081688556941
2015-09-30,33.7400016784668,34.3326097129211
2015-10-01,34.66999816894531,33.667385370221865
2015-10-02,35.34000015258789,34.75602437182313
2015-10-05,34.900001525878906,35.35066382729683
2015-10-06,35.540000915527344,34.877307945697495
2015-10-07,36.0099983215332,35.55152753454365
2015-10-08,36.22999954223633,36.05423094922516
2015-10-09,35.9900016784668,36.263068706223734
2015-10-12,35.630001068115234,35.99149362643428
2015-10-13,35.04999923706055,35.6060374537886
2015-10-14,35.58000183105469,34.975837325103626
2015-10-15,35.779998779296875,35.591754037576024
2015-10-16,36.22999954223633,35.772948678082656
2015-10-19,36.31999969482422,36.27917309678088
