Actual,Predicted
39.4900016784668,39.959726133408225
39.810001373291016,39.548338444660715
39.59999847412109,39.88107126216507
40.18999862670898,39.437913752005485
40.04999923706055,40.18036799815416
40.02000045776367,39.967240646079844
38.7400016784668,40.00639554597504
38.58000183105469,38.734330346064645
39.2599983215332,38.5929001878213
39.58000183105469,39.07152358650833
39.36000061035156,39.619729737230415
39.790000915527344,39.65007690880302
38.75,39.486535262607106
38.91999816894531,38.67409739973429
39.400001525878906,38.91615284094487
39.959999084472656,39.11351789040048
40.4900016784668,39.95473212086361
40.130001068115234,40.45691195535206
40.34000015258789,40.08615671942358
39.95000076293945,40.18181373910519
40.060001373291016,39.89394482855189
39.56999969482422,40.111512258704686
40.33000183105469,39.56105146645705
40.25,40.44335953986897
39.310001373291016,40.08090238496432
39.61000061035156,39.46142742209583
40.45000076293945,39.378884663592736
40.400001525878906,40.017626647943295
40.970001220703125,40.59469504559217
40.95000076293945,40.86828743226789
41.0,40.76290333655659
40.619998931884766,40.94487299127635
40.720001220703125,40.724169859148176
40.119998931884766,40.807207505320505
39.9900016784668,40.00189904227536
40.470001220703125,39.9142242973085
39.41999816894531,40.4264505922709
38.88999938964844,39.47112299224253
38.560001373291016,38.70129421147835
38.650001525878906,38.417638680447865
38.81999969482422,38.69402402926829
39.02000045776367,38.933041737206175
38.400001525878906,39.72184636914114
37.5099983215332,38.368224996700064
36.22999954223633,37.67806590385919
34.68000030517578,36.36913854518632
34.36000061035156,35.290326573729025
35.619998931884766,34.51932455454667
36.63999938964844,35.17196434595574
36.5099983215332,36.60172420875442
36.310001373291016,36.57403715242442
34.75,36.073810480256654
35.529998779296875,34.51536725292418
35.75,35.13732243654688
35.060001373291016,35.74272382775537
36.209999084472656,35.4718362273506
35.540000915527344,35.724312924624144
35.86000061035156,35.50416842387091
35.959999084472656,36.02218337193251
35.54999923706055,35.60876483818472
36.150001525878906,35.657787665642914
36.52000045776367,36.003916209260055
36.400001525878906,36.58632932606974
35.7400016784668,36.60919465948615
35.689998626708984,35.82208516759624
35.04999923706055,35.532748688330116
34.95000076293945,35.01751577277713
34.54999923706055,35.075371705374884
34.45000076293945,34.34705315578569
33.369998931884766,34.55494699070708
33.7400016784668,33.448072760684894
34.33000183105469,33.94923102763559
33.7400016784668,34.12490539954026
34.66999816894531,33.89416808395077
35.34000015258789,34.601321693352155
34.900001525878906,34.98689214786694
35.540000915527344,34.848295737717116
36.0099983215332,35.40397283400584
36.22999954223633,35.80944243518047
35.9900016784668,36.33690184705502
35.630001068115234,35.87312653402974
35.04999923706055,35.81994610724337
35.58000183105469,35.02388721891073
35.779998779296875,35.456009670244725
36.22999954223633,35.77450572002712
36.31999969482422,36.38403083165423
35.900001525878906,36.34159735445709
36.09000015258789,35.90968984940665
37.11000061035156,36.4541541990811
36.83000183105469,36.85912157629166
37.04999923706055,36.92865944794079
37.52000045776367,37.01584027255514
37.70000076293945,37.19407340367364
37.7599983215332,37.69311668969825
38.59000015258789,37.944727547431924
38.27000045776367,38.45139137702411
38.34000015258789,38.3388808868077
38.29999923706055,38.31428177997588
38.13999938964844,38.11202925987805
37.91999816894531,38.365584254250315
37.97999954223633,37.78956334177588
37.65999984741211,38.06948241062728
37.4900016784668,37.70548797465833
36.77000045776367,37.72204810266346
37.33000183105469,36.83001145012172
38.380001068115234,37.38133981452793
39.34000015258789,38.491847155500274
38.5,39.356353273700876
39.27999877929688,38.660535733590606
40.02999877929688,38.94152753530463
40.66999816894531,39.71714282141331
41.34000015258789,40.745736683932414
41.970001220703125,41.15034357672036
41.81999969482422,41.78541488311535
41.060001373291016,41.75334293289719
40.41999816894531,41.202850917020136
40.150001525878906,40.486288905140555
41.09999847412109,40.08559417871842
40.70000076293945,41.14110738538922
41.16999816894531,40.92620330591131
40.97999954223633,41.34601889435813
41.25,41.130145913765716
40.18999862670898,41.418369619331344
40.25,40.02357668537015
40.810001373291016,40.30645142903047
41.43000030517578,40.63108079976392
40.77999877929688,41.434319686347884
40.09999847412109,40.86223041773366
40.83000183105469,40.18719469703609
41.220001220703125,40.62807422749173
41.77000045776367,41.13392945227574
42.13999938964844,41.7328691803521
41.77999877929688,41.97300133114839
42.36000061035156,41.67693718732536
42.16999816894531,42.195565856114136
41.810001373291016,42.02964074127667
40.68999862670898,42.15342865956077
40.54999923706055,40.48545337620753
40.72999954223633,40.58020889100116
39.0,40.76467184334679
38.59000015258789,39.107103123527594
37.93999862670898,38.8724410673944
38.18999862670898,37.66017586603301
36.86000061035156,38.23536913672319
37.61000061035156,36.99379291305999
37.11000061035156,37.63660496766057
37.20000076293945,37.24153118313956
37.2599983215332,37.34190084197752
37.22999954223633,36.99619563605738
37.97999954223633,37.27490832217016
37.61000061035156,37.66562461898203
37.5099983215332,37.809868424957756
37.04999923706055,37.451522285890704
36.11000061035156,36.98607665401154
37.650001525878906,36.075858712668555
37.68999862670898,37.367805231284834
37.06999969482422,37.60500508405596
37.18999862670898,37.441494944615904
37.41999816894531,36.48608237315377
36.040000915527344,37.474189616575025
34.79999923706055,36.06965094985313
35.369998931884766,34.63511832057954
35.849998474121094,35.40082209710766
35.33000183105469,36.30264578834202
36.220001220703125,35.675739707184064
37.08000183105469,35.95115550407303
37.869998931884766,36.71693729221272
37.18999862670898,37.825155836260855
37.43999862670898,37.07692366452393
38.02999877929688,37.320152291337195
37.16999816894531,37.73823598758637
37.47999954223633,37.34627531995916
37.630001068115234,37.41423256595663
37.59000015258789,37.17491173727892
37.34999847412109,37.765163608579385
38.59000015258789,37.47002899838794
39.040000915527344,38.479575576303915
39.20000076293945,39.10364533763461
39.34000015258789,39.18893165158856
39.43000030517578,39.24737609604053
38.09000015258789,39.50382761337952
38.130001068115234,38.14743097576072
37.97999954223633,38.09517388396959
39.22999954223633,37.88153095654115
39.02000045776367,39.235428416780664
38.290000915527344,38.821566210130285
38.97999954223633,38.38386747039909
39.290000915527344,38.80544258528039
40.18999862670898,39.083652426201304
39.650001525878906,40.38100221296414
39.880001068115234,39.617560898000384
39.470001220703125,39.90555686395791
39.43000030517578,39.3211696908392
39.52000045776367,39.41920091643305
40.15999984741211,39.40130867660172
40.119998931884766,40.08902621976822
39.84999847412109,40.12101053977575
40.310001373291016,39.92550165589916
40.0099983215332,40.19913553161818
39.2599983215332,40.03771667720762
40.2400016784668,39.40907647425242
39.470001220703125,40.01936331040509
39.540000915527344,39.47955117026368
39.40999984741211,39.7887560113734
39.75,39.27159236747306
40.68999862670898,39.856593863300404
40.77999877929688,40.76148460364894
40.90999984741211,40.748999846999205
41.310001373291016,40.847021113979984
41.400001525878906,41.14819239084512
41.52000045776367,41.55022924533228
41.93000030517578,41.54297173393638
41.79999923706055,41.852283346678774
41.630001068115234,41.67895981627125
41.31999969482422,41.73960215494757
41.58000183105469,41.301814321425525
41.18000030517578,41.510795084276154
40.91999816894531,41.48358366722549
41.709999084472656,40.73905909370952
41.2400016784668,41.54390331074582
40.52000045776367,41.24263902617879
40.959999084472656,40.84657882301897
41.43000030517578,40.760941870640046
41.33000183105469,41.44206989339617
42.0,41.621171566936006
42.459999084472656,41.824855383391515
42.72999954223633,42.628676703293145
42.619998931884766,42.737576564023975
42.93999862670898,42.61631149727634
44.40999984741211,42.91122930545699
44.31999969482422,43.71519131954587
44.560001373291016,44.22996401376228
44.88999938964844,44.66791002390706
44.56999969482422,44.63774635998708
45.02999877929688,44.68445226749133
45.41999816894531,45.12732788473803
45.5099983215332,45.425413578821114
45.81999969482422,45.48676377643567
45.88999938964844,45.70116460572182
45.95000076293945,45.86187309616158
45.900001525878906,45.92624167214419
45.720001220703125,46.03090050664041
45.86000061035156,45.566223033893095
45.75,46.00426922884734
46.150001525878906,45.81464656246899
46.09000015258789,46.19833806684797
45.36000061035156,46.11184099661063
44.91999816894531,45.3722498947803
44.90999984741211,45.030224255504805
44.93999862670898,44.87881774811643
45.369998931884766,45.170293184112865
45.36000061035156,45.38741639281775
46.13999938964844,45.161318571683864
46.15999984741211,46.132198783798884
46.02999877929688,45.905498190710105
46.68000030517578,46.21048708134725
44.119998931884766,46.28380769816949
42.2599983215332,44.2363277039889
43.11000061035156,42.19957501049217
43.7599983215332,42.478852311411934
44.36000061035156,43.82904377067246
44.59999847412109,44.68435449742858
43.75,44.60628723417044
44.470001220703125,43.71729382941948
44.41999816894531,44.22927868478353
45.47999954223633,44.330398611425885
45.400001525878906,45.39428605161336
46.52999877929688,45.283597593106734
46.40999984741211,46.36833003280992
46.79999923706055,46.24410240148155
46.66999816894531,46.727069297916984
46.79999923706055,46.41070490155377
46.97999954223633,46.77092152642204
47.0099983215332,46.88429782983184
46.66999816894531,47.10350158413998
46.58000183105469,46.70109702183289
46.13999938964844,46.58793076588607
46.95000076293945,46.1165937315411
47.2599983215332,46.71759000698014
47.5099983215332,47.19600173766224
48.11000061035156,47.661799524535084
47.869998931884766,47.89392096975331
47.18000030517578,47.74712575579287
47.09000015258789,47.14147745938299
46.83000183105469,46.96418845184363
47.4900016784668,46.88742773153388
47.22999954223633,47.47816598278017
47.45000076293945,47.296590638807004
47.5099983215332,47.64669605876902
48.130001068115234,47.29037587233269
48.13999938964844,48.07916130562213
48.43999862670898,47.99990580705288
48.27999877929688,48.525449682515585
48.43000030517578,48.29604621077028
46.720001220703125,48.2370474340178
47.619998931884766,46.55523148054469
47.58000183105469,47.59428819238412
47.81999969482422,47.444242815775624
46.70000076293945,48.232451062822925
47.2599983215332,46.701409724092336
47.31999969482422,47.293196762106405
47.619998931884766,47.257792257688585
47.13999938964844,47.87914644790872
46.97999954223633,47.17697100631983
46.9900016784668,46.957338886245324
47.0,46.912435235367354
46.95000076293945,47.070957729525205
47.11000061035156,47.0040307823373
47.02000045776367,47.02679262166613
44.880001068115234,47.034698798571554
45.75,44.95998142265348
44.900001525878906,45.58196452931769
44.86000061035156,44.69103508624321
45.43999862670898,45.142187321459005
44.790000915527344,45.329831103113044
44.95000076293945,44.978057201613225
45.709999084472656,45.245121301288144
46.040000915527344,45.47121288865343
46.66999816894531,45.84613989353159
46.61000061035156,46.446126275365174
46.56999969482422,46.546559045215105
46.70000076293945,46.4952791951525
47.18000030517578,46.39730284485676
46.40999984741211,46.94221776510225
47.09000015258789,46.44350337503195
47.13999938964844,47.01506751544752
46.83000183105469,47.09954653908489
47.150001525878906,47.08971631041302
47.29999923706055,47.03891069411913
47.380001068115234,47.30148779813217
47.68999862670898,47.3392585042132
45.68999862670898,47.818160402463675
45.470001220703125,45.60486902879416
45.15999984741211,45.49504311929381
45.08000183105469,45.06573728168065
45.150001525878906,45.51591824794886
45.43999862670898,45.39129047801257
46.02000045776367,45.473438458534986
46.04999923706055,46.04253560972024
45.56999969482422,45.96094680570072
45.84999847412109,45.37088390973039
43.5099983215332,45.62511280874465
43.369998931884766,43.5302439938448
