Date,Open,High,Low,Close,Volume,Return,Close_lag1,Close_lag2,Close_lag3,Volume_lag1,MA5,MA10,MA20,STD5,STD10,Previous_Close,TR,ATR14,DayOfWeek,Target_Close
2000-01-05,0.5905420143729179,0.5908905629934018,0.555789442210229,44.6173095703125,0.1455305450120164,0.4249580271051966,0.6189135828111803,0.680082054985464,0.7391651675673323,0.11786083270907535,0.6805023458608102,0.6011806547209128,0.49555802589853704,0.5040519213398003,0.7116985453548879,47.56795501708984,0.27209137448105875,0.4940655094784272,2,42.918453216552734
2000-01-06,0.5413744935640827,0.5428680422158438,0.5313821241978897,42.918453216552734,0.0557432197230244,0.4736969701676116,0.5730372138528255,0.6189135828111803,0.680082054985464,0.1455305450120164,0.6371126601607979,0.615378759508154,0.5041591701944279,0.5010348406868964,0.6209528956438789,44.6173095703125,0.184629365932456,0.48531377950214194,3,46.49499130249024
2000-01-07,0.5141329940901957,0.5848877123265412,0.5411450871046554,46.49499130249024,0.06368545195812784,0.7207282313782762,0.546623548674093,0.5730372138528255,0.6189135828111803,0.0557432197230244,0.609360170326932,0.6327874915567387,0.5153007370391195,0.32210118058077053,0.5171511329995397,42.918453216552734,0.3059473096936729,0.5194872775145017,4,49.31151580810547
2000-01-10,0.619776803975508,0.6242395436599653,0.6366822914237734,49.31151580810547,0.04499391522530375,0.6744259182612059,0.6022312398669748,0.546623548674093,0.5730372138528255,0.06368545195812784,0.6024572589539117,0.6511950829848199,0.5293456439395834,0.24626775441523852,0.41280754403769515,46.49499130249024,0.20155757427667226,0.5436588238111731,0,48.64091491699219
2000-01-11,0.6191123550347417,0.616902745148735,0.624129944545389,48.64091491699219,0.036848393034673466,0.5234999754390959,0.6460223085434827,0.6022312398669748,0.546623548674093,0.04499391522530375,0.6058382684285051,0.6586151968870031,0.5424106741905584,0.26496513471489513,0.3835655319465641,49.31151580810547,0.10563146155596113,0.5544943040999204,1,47.65736770629883
2000-01-12,0.6091459610848216,0.606898050948766,0.5976305588028106,47.65736770629883,0.02498238617851086,0.5100276566239484,0.6355958664448175,0.6460223085434827,0.6022312398669748,0.036848393034673466,0.6154178113005355,0.6524793290190699,0.5561289550250806,0.24859839408205386,0.3808157091420069,48.64091491699219,0.1705226058915787,0.5724145638991128,2,48.372676849365234
2000-01-13,0.6131325413422279,0.6262404938822521,0.619248492843531,48.372676849365234,0.016753320170540778,0.5817099163402933,0.6203037632288887,0.6355958664448175,0.6460223085434827,0.02498238617851086,0.6326046435211694,0.6392087399915662,0.5711900315643991,0.10481198138719658,0.2993904726832931,47.65736770629883,0.16487995002280975,0.5807495651489613,3,48.909156799316406
2000-01-14,0.5985151748877306,0.6215715910597608,0.6304061477361061,48.909156799316406,0.021838353852623137,0.5737362414265907,0.6314253251916925,0.6203037632288887,0.6355958664448175,0.016753320170540778,0.6402119328697726,0.6290060848980292,0.583456643919371,0.05982398999428369,0.20965840752326156,48.372676849365234,0.09998856494928234,0.5724145283390202,4,51.144493103027344
2000-01-18,0.6157902237181017,0.6589224721708979,0.6429584351114407,51.144493103027344,0.04369341646871423,0.6441636963541516,0.639766467008511,0.6314253251916925,0.6203037632288887,0.021838353852623137,0.6459878370777576,0.6284353055006631,0.5982999687158379,0.12886491333092348,0.20417403661579292,48.909156799316406,0.20720023014544164,0.5461593028500722,1,50.07152938842773
2000-01-19,0.651669275953972,0.6495847803488464,0.6617869851805424,50.07152938842773,0.05826067341886364,0.508484356069754,0.6745212740040621,0.639766467008511,0.6314253251916925,0.04369341646871423,0.6504958537173862,0.6324307491065082,0.611727913377113,0.13592918633531045,0.21561899607301366,51.144493103027344,0.09152470151508384,0.4436388088129929,2,48.73032760620117
2000-01-20,0.6383807506874117,0.6375791359265905,0.6359849156793437,48.73032760620117,0.04108127977988989,0.49666959763041874,0.6578389310598564,0.6745212740040621,0.639766467008511,0.05826067341886364,0.6538768631919796,0.6389946969565716,0.6242122743782649,0.11178872723140605,0.1926386565413947,50.07152938842773,0.1451305341131644,0.41279935397268386,3,49.17739486694336
2000-01-21,0.6211056451634449,0.6215715910597608,0.624129944545389,49.17739486694336,0.03858610443534126,0.5698372688350642,0.6369860468625258,0.6578389310598564,0.6745212740040621,0.04108127977988989,0.6564126142876683,0.648983315102973,0.636515176625931,0.09778315263781473,0.10497398269490102,48.73032760620117,0.1253808774656074,0.4077983247747007,4,48.99856948852539
2000-01-24,0.6144613825301648,0.6475838301265595,0.6415637431256312,48.99856948852539,0.04352911362794596,0.5437715195224596,0.643937008261636,0.6369860468625258,0.6578389310598564,0.03858610443534126,0.6566943630737989,0.6529787647966773,0.6474027018350769,0.09630498760856356,0.07753854949944389,49.17739486694336,0.16487995002280975,0.3561213312496778,0,48.41738128662109
2000-01-25,0.6171190649060385,0.6242395436599653,0.624129944545389,48.41738128662109,0.017293570189338137,0.5270361636035353,0.6411566474262194,0.643937008261636,0.6369860468625258,0.04352911362794596,0.6481009469634822,0.6515518193471913,0.6560401360236622,0.060207031851454304,0.07930045031133214,48.99856948852539,0.13666642994105513,0.32903257718767076,1,48.86444854736328
2000-01-26,0.6084815688376508,0.6202376432153913,0.6401690511398219,48.86444854736328,0.013634350989854995,0.5699579227136695,0.6321203857452622,0.6411566474262194,0.643937008261636,0.017293570189338137,0.6442973082994365,0.6519085557095627,0.6599959356109832,0.026663059387404216,0.07868483484128606,48.41738128662109,0.06331118143332967,0.2981930512271763,2,48.953861236572266
2000-01-27,0.6290787489846621,0.6335772354820166,0.6331955317077249,48.953861236572266,0.009351337954234698,0.554893451457343,0.6390713471443725,0.6321203857452622,0.6411566474262194,0.013634350989854995,0.6450016862750196,0.6539776241761738,0.6579273033439084,0.026315022877640246,0.06743454305278869,48.86444854736328,0.13948763750648469,0.2915250360032605,3,48.68562316894531
2000-01-28,0.6250922254208513,0.6229055958155958,0.635287599437964,48.68562316894531,0.029978306455430766,0.5400214294589415,0.6404615275620809,0.6390713471443725,0.6321203857452622,0.009351337954234698,0.6434520619410444,0.654477053865922,0.6514310812077866,0.021700779977519232,0.06500100252274268,48.953861236572266,0.08588204564631488,0.2590185595769261,4,47.34442138671875
2000-01-31,0.6044949885802444,0.6028962074156579,0.6053014539793372,47.34442138671875,0.014135613893893782,0.49511815552048694,0.636290986308956,0.6404615275620809,0.6390713471443725,0.029978306455430766,0.638239667325833,0.6519798993293217,0.6449711520610306,0.06300779017815315,0.08186613471632843,48.68562316894531,0.1423090858098241,0.2502667940405483,0,50.78683853149414
2000-02-01,0.5905420143729179,0.6495847803488464,0.6220378768151499,50.78683853149414,0.02426947893721125,0.69911316230902,0.6154381021116253,0.636290986308956,0.6404615275620809,0.014135613893893782,0.6457060762711146,0.6514091199319556,0.6443904828112076,0.12015591231766908,0.07472629640464865,47.34442138671875,0.2551631661368425,0.27235455446466494,1,54.72103118896485
2000-02-02,0.6503403780724395,0.6976073011264046,0.6813127919879739,54.72103118896485,0.03933242920357679,0.7087875588746708,0.6689604930226603,0.6154381021116253,0.636290986308956,0.02426947893721125,0.6641607840395929,0.6588292399219976,0.650197162922752,0.2825712279723557,0.17308807029718484,50.78683853149414,0.24105640609596565,0.2827733060269755,2,55.61516571044922
2000-02-03,0.6855549813675434,0.7109468933930299,0.7064174857447428,55.61516571044922,0.03472081048641995,0.5844169880482476,0.7301289651969439,0.6689604930226603,0.6154381021116253,0.03933242920357679,0.6851512549242724,0.6698167235357546,0.6591249348329201,0.3600258844725493,0.23982930253924328,54.72103118896485,0.1705226058915787,0.2836067990399418,3,54.54220199584961
2000-02-04,0.7127964808414304,0.7109468933930299,0.7196671488645071,54.54220199584961,0.01706800188252068,0.5119157058251882,0.7440308879951643,0.7301289651969439,0.6689604930226603,0.03472081048641995,0.7036059506722385,0.6783783962326703,0.6685607900141799,0.3435539497385737,0.2658087243599174,55.61516571044922,0.11691701403140888,0.28610734919902614,4,56.86695098876953
2000-02-07,0.7121320319006643,0.734958125326076,0.7336141877287009,56.86695098876953,0.02064924685248668,0.6378950047403666,0.7273485450509586,0.7440308879951643,0.7301289651969439,0.01706800188252068,0.7336124428156623,0.6909355125354308,0.676980475556585,0.22423093466349878,0.3090713840856234,54.54220199584961,0.16205850171947034,0.27943933397511034,0,56.5093002319336
2000-02-08,0.744688896126299,0.7583024117926702,0.7559294380108013,56.5093002319336,0.017739137215150393,0.538373633606295,0.763493532464218,0.7273485450509586,0.7440308879951643,0.02064924685248668,0.7516445213946885,0.703849371288422,0.6828234486574952,0.10132860177110854,0.3218113204004807,56.86695098876953,0.17052260589157825,0.29110834283691656,1,54.18455123901367
2000-02-09,0.711467582959898,0.7209515875929988,0.7273380440410336,54.18455123901367,0.018103945217534174,0.4674645869197641,0.7579328107933848,0.763493532464218,0.7273485450509586,0.017739137215150393,0.7499540166573919,0.7123397003655787,0.687323627601945,0.11511276574626678,0.30685125803946006,56.5093002319336,0.14230908580982454,0.29069157855038696,2,54.85514831542969
2000-02-10,0.7048233203266179,0.7222855354373683,0.7231539085805555,54.85514831542969,0.014873584280395329,0.5763520649125689,0.7217878233801254,0.7579328107933848,0.763493532464218,0.018103945217534174,0.7475591219239999,0.7217575391146138,0.6931665976061837,0.11878800616953346,0.28619718785045345,54.18455123901367,0.1507731899819329,0.29444235044887435,3,53.91630935668945
2000-02-11,0.6995079555748702,0.7009421991930609,0.7175751406373179,53.91630935668945,0.006098698665805239,0.5163468065321516,0.7322142061682221,0.7217878233801254,0.7579328107933848,0.014873584280395329,0.7455868684005726,0.7301051687765348,0.6976667734539621,0.1321488605482027,0.24639903396540042,54.85514831542969,0.08306059734297548,0.28235657730053865,4,54.67632293701172
2000-02-14,0.6862194303083098,0.7022761470374301,0.7175751406373179,54.67632293701172,0.00849083663563478,0.5798517491045659,0.7176172228164317,0.7322142061682221,0.7217878233801254,0.006098698665805239,0.7386839690480647,0.7418061190271755,0.7023484080552262,0.0987205044519018,0.14104274334060365,53.91630935668945,0.08870325321174444,0.27527179779009336,0,58.5658073425293
2000-02-15,0.7001723478220407,0.7669731581482699,0.7371009474447494,58.5658073425293,0.04134861999537724,0.6959114676129959,0.7294338453328054,0.7176172228164317,0.7322142061682221,0.00849083663563478,0.7451642392111204,0.7542205420025595,0.7083728368129507,0.18673142003572418,0.12236851128968404,54.67632293701172,0.289019342087366,0.30861180278948674,1,57.93991470336914
2000-02-16,0.7367157923050818,0.7549675137260139,0.7684817848891856,57.93991470336914,0.03533903473473445,0.5294255713177461,0.7899071976429506,0.7294338453328054,0.7176172228164317,0.04134861999537724,0.7569977843927091,0.7593575444031371,0.7147601861743181,0.20758337704493468,0.13729710092246353,58.5658073425293,0.10563146155596113,0.3036108091515962,2,69.38483428955078
2000-02-17,0.7473466351957683,0.9163765687698873,0.7489559185787042,69.38483428955078,0.011478920502488213,0.9530852335369954,0.7801758754084237,0.7899071976429506,0.7294338453328054,0.03533903473473445,0.8027823528056011,0.781332499454933,0.7315269743770685,0.6144216193088777,0.40137051969242143,57.93991470336914,0.8673965037633354,0.4190505693499774,3,67.06008911132812
2000-02-18,0.8270777867951304,0.904370981259097,0.865413740697163,67.06008911132812,0.09822803563422289,0.4829977235595454,0.9581204516393041,0.7801758754084237,0.7899071976429506,0.011478920502488213,0.8441997849821861,0.8013097418355948,0.746043677752601,0.6288671018906593,0.4760287889463018,69.38483428955078,0.3962305258077056,0.45655803941420237,4,65.45064544677734
2000-02-22,0.906808881700897,0.920378469214461,0.8870316747378836,65.45064544677734,0.047207826384808395,0.5023376328689704,0.9219755235366133,0.9581204516393041,0.7801758754084237,0.09822803563422289,0.8781508082134892,0.8150084230209468,0.7593990426284875,0.5105268887408617,0.5111242981706932,67.06008911132812,0.32569672560331914,0.46697675541642014,1,70.8154525756836
2000-02-23,0.8602990432679356,0.9537274498810244,0.9051627300564559,70.8154525756836,0.032228419935782654,0.717948582975215,0.896952038775589,0.9219755235366133,0.9581204516393041,0.047207826384808395,0.9167507284877423,0.8378395502127215,0.7775812109664296,0.497683073262953,0.5939325566218111,65.45064544677734,0.39905197411104504,0.49031473757993993,2,70.10014343261719
2000-04-03,0.9812246685485115,0.9830745301030137,0.9065574815453151,70.10014343261719,0.04171899758558368,0.5306178324256481,0.9803635755649117,0.896952038775589,0.9219755235366133,0.032228419935782654,0.9550688879553526,0.8632391755608554,0.7948197925475772,0.2207781872027079,0.6091104801428547,70.8154525756836,0.5119060544380635,0.5407414738054669,0,66.88125610351562
2000-04-04,0.92807056748227,0.9737368382809624,0.7977705546033829,66.88125610351562,0.08318457892523663,0.4577404062264915,0.9692420136021079,0.9803635755649117,0.896952038775589,0.04171899758558368,0.9471798498206185,0.8824315894212974,0.8093727827191326,0.2256946940187949,0.5736891205019251,70.10014343261719,0.9125382321893067,0.6582649843163101,1,69.34012603759766
2000-04-05,0.8722587840401548,0.9470576537477118,0.8884263072206432,69.34012603759766,0.0438994912181524,0.6259752955290127,0.9191950440800595,0.9692420136021079,0.9803635755649117,0.08318457892523663,0.9543644859387452,0.9070463923370703,0.8261395678252115,0.22346927294824837,0.5090054740301284,66.88125610351562,0.4329083907994784,0.6982730045396193,2,61.51645278930664
2000-04-12,0.92807056748227,0.9403878576143989,0.8089282094959579,61.51645278930664,0.10634570988573991,0.3215949843632384,0.9574253317751656,0.9191950440800595,0.9692420136021079,0.0438994912181524,0.9419674311643826,0.9179625262432095,0.8376440521768745,0.3736861201891331,0.41617277648072354,69.34012603759766,0.7263289033545623,0.7803727597386071,2,64.377685546875
2000-04-13,0.8217623653497872,0.9163765687698873,0.8535587100601584,64.377685546875,0.08921922733108137,0.6458073760309885,0.8357835666013054,0.9574253317751656,0.9191950440800595,0.10634570988573991,0.9216813502757986,0.927237677752727,0.8486767462468119,0.35142863393770774,0.3576338143873906,61.51645278930664,0.48933519022507777,0.8316329889771004,3,59.1469955444336
2000-04-14,0.8191046829739133,0.8356720697036835,0.7866129592138577,59.1469955444336,0.06488291333999828,0.38585132571354325,0.8802697551419519,0.8357835666013054,0.9574253317751656,0.08921922733108137,0.8871668294722339,0.9291640528919612,0.8522696283271614,0.4031509247219806,0.334230292882517,64.377685546875,0.39905221484895487,0.8683070015884516,4,56.86695098876953
2000-04-17,0.7373802412458481,0.762971257703696,0.6980492743268365,56.86695098876953,0.06195609493919403,0.47273535604803973,0.7989434593239076,0.8802697551419519,0.8357835666013054,0.06488291333999828,0.8556107009743226,0.9091868165991585,0.8532857948693445,0.48002378563672277,0.4110184522158807,59.1469955444336,0.4272654941928001,0.9191505021005082,0,62.23175811767578
2000-04-18,0.7154541632173044,0.8203315272147711,0.7210619003533665,62.23175811767578,0.08982352760983923,0.7431226674791915,0.763493532464218,0.7989434593239076,0.8802697551419519,0.06195609493919403,0.8332114861589894,0.9014813038665036,0.8595279753699205,0.28614458979752083,0.41372674750550903,56.86695098876953,0.5739757504703412,0.9908315057371855,1,62.410587310791016
2000-04-19,0.8111315224591007,0.8410079179926266,0.8200858643885328,62.410587310791016,0.052666022451008515,0.5570172442392097,0.8469050692535406,0.763493532464218,0.7989434593239076,0.08982352760983923,0.8360289980613214,0.8966296881206796,0.8640281543143703,0.2940642628541688,0.41744970207703985,62.23175811767578,0.26080582200561186,0.9866640051122613,2,64.33297729492188
2000-04-20,0.8204335241618503,0.8603503040146472,0.8577428455206365,64.33297729492188,0.025628458365938626,0.6138436260026733,0.8496854893995258,0.8469050692535406,0.763493532464218,0.052666022451008515,0.835888117658,0.8862843336119067,0.870379210686372,0.2928093616772216,0.3672032545057505,62.410587310791016,0.1959146776699939,1.0000000000000002,3,65.54005432128906
2000-04-24,0.8124604203406331,0.8670201001479598,0.8319408355224878,65.54005432128906,0.032465127418245414,0.5893472346620751,0.8795746352778134,0.8496854893995258,0.8469050692535406,0.025628458365938626,0.8560333181432627,0.8790069069492413,0.8795973110281089,0.32852825963695,0.3176826018625115,64.33297729492188,0.32287551803788955,0.9195672308269449,0,64.377685546875
2000-04-25,0.8921915719399953,0.9010360831924407,0.8870316747378836,64.377685546875,0.016444208046383524,0.5150845459081055,0.8983421598827287,0.8795746352778134,0.8496854893995258,0.032465127418245414,0.8797004325474644,0.8750114694312553,0.8873274576426081,0.1390206791414368,0.3003855113228148,65.54005432128906,0.24387761366139474,0.8970627416763914,1,65.71888732910156
2000-04-26,0.897506936691743,0.8970341827478667,0.9051627300564559,65.71888732910156,0.012358915378467417,0.5935598134690423,0.8802697551419519,0.8983421598827287,0.8795746352778134,0.016444208046383524,0.8906887433911732,0.8692323501014118,0.8969084816846594,0.12939281868633185,0.24728963882855098,64.377685546875,0.22694940531717805,0.8824764894891568,2,64.9141616821289
2000-04-27,0.8337220494284105,0.8763577919700112,0.8758740198453085,64.9141616821289,0.04869212153954547,0.5262555782677064,0.9011226393392827,0.8802697551419519,0.8983421598827287,0.012358915378467417,0.8985777695053949,0.8746547391567426,0.9052192913556388,0.06187122197555325,0.25185730370870374,65.71888732910156,0.18462912519454616,0.8508034705156959,3,63.394134521484375
2000-04-28,0.8430240511311602,0.8423418089255303,0.8528613938187786,63.394134521484375,0.034715240898597295,0.5035260300320242,0.8886108376482019,0.9011226393392827,0.8802697551419519,0.04869212153954547,0.8956193771997416,0.8730850942920211,0.9091388010502656,0.09189917489272885,0.24869561732584594,64.9141616821289,0.1648797092848999,0.79954320571711,4,68.22245788574219
2000-05-01,0.8284066279830673,0.9083728817036707,0.8716898843848304,68.22245788574219,0.03795395621747012,0.7061399310407669,0.8649775926154546,0.8886108376482019,0.9011226393392827,0.034715240898597295,0.9040719129067369,0.887568585734016,0.9174859006139392,0.1797330397597796,0.2589918006746477,63.394134521484375,0.33698251881667673,0.7145262071926938,0,72.07841491699219
2000-05-02,0.930728249858144,0.9924122219250653,0.9700165321786173,72.07841491699219,0.10378091469340811,0.6661719830940166,0.94004792827739,0.8649775926154546,0.8886108376482019,0.03795395621747012,0.9283377209430064,0.9118444958021809,0.9196724789031098,0.33602108765734656,0.2544987132245358,68.22245788574219,0.38776666237350715,0.7078581919687781,1,65.45064544677734
2000-05-03,0.9227552027305224,0.9270482653477736,0.8828475392774054,65.45064544677734,0.04997591153266702,0.3640756970341438,0.9999999999999999,0.94004792827739,0.8649775926154546,0.10378091469340811,0.9274924625641017,0.9169815042906174,0.9183659746393437,0.3384732529107778,0.23613525907494828,72.07841491699219,0.49568320816968164,0.6737888494679579,2,64.55651092529297
2000-05-04,0.8589702587735943,0.8576824083259083,0.8675057489243524,64.55651092529297,0.018257108882657136,0.5233739730030358,0.896952038775589,0.9999999999999999,0.94004792827739,0.04997591153266702,0.9263654674195789,0.9204061745869555,0.9176401396254007,0.3437344005033692,0.21790497149261404,65.45064544677734,0.1394878782443941,0.6221118915030279,3,65.40593719482422
2000-05-05,0.8450172845662678,0.8783587991037638,0.8828475392774054,65.40593719482422,0.020345704316152083,0.5779425937307208,0.8830501159773686,0.896952038775589,0.9999999999999999,0.018257108882657136,0.9327048691998254,0.9221185066911949,0.9132488365523767,0.3049881813505425,0.2135007029285423,64.55651092529297,0.16487995002280975,0.5875216292041386,4,60.622318267822266
2000-05-08,0.8629568390310007,0.8616843087704822,0.8263620080762004,60.622318267822266,0.01519105078628656,0.40235812364514406,0.8962569189114505,0.8830501159773686,0.896952038775589,0.020345704316152083,0.9087560300505173,0.9142703128068815,0.9055549860239146,0.4077976961252369,0.2601598690547086,65.40593719482422,0.322875758775799,0.5721019195640303,0,57.35872650146485
2000-05-09,0.7951853148166665,0.8043240392594069,0.7594161977268497,57.35872650146485,0.03302208620051073,0.441632930777866,0.821881643803085,0.8962569189114505,0.8830501159773686,0.01519105078628656,0.8623727439645335,0.9030687861581298,0.8978248456027581,0.35380671584303114,0.34477832872286307,60.622318267822266,0.3510892788575536,0.5391787144112592,1,55.07868194580078
2000-05-10,0.7260850061079909,0.7316232272594196,0.7280354197854633,55.07868194580078,0.02976109253034729,0.47028999380388437,0.7711396137274668,0.821881643803085,0.8962569189114505,0.03302208620051073,0.8296895962810749,0.8860881280038165,0.8862477783690349,0.4421118316940812,0.43507996031299223,57.35872650146485,0.19309322936665496,0.5291766915753855,2,54.7657356262207
2000-05-11,0.7101387417719611,0.7282883291927633,0.7308248037570821,54.7657356262207,0.0320028516289652,0.5396096091851703,0.7356896868677771,0.7711396137274668,0.821881643803085,0.02976109253034729,0.798837833738234,0.8698922983697231,0.8807677227750964,0.44015768598201044,0.4982307568845072,55.07868194580078,0.14513029337525366,0.5216751833385034,3,64.78004455566406
2000-05-12,0.7792391071742322,0.9270482653477736,0.8005599980780517,64.78004455566406,0.3629477600510175,0.9232288696837367,0.7308240257505138,0.7356896868677771,0.7711396137274668,0.0320028516289652,0.7968655802148066,0.8721040662515699,0.8810943472927021,0.41675227277278404,0.5014070464420652,54.7657356262207,0.9605011681807075,0.615860711685827,4,63.0811882019043
2000-05-15,0.8430240511311602,0.8523465031254993,0.8326381517638676,63.0811882019043,0.10888822672678108,0.4978104939100568,0.8865255966769238,0.7308240257505138,0.7356896868677771,0.3629477600510175,0.804613737946219,0.8638991360048849,0.8842880219733859,0.4593758231429016,0.47334398697162905,64.78004455566406,0.257984373702272,0.617944461998289,0,63.30472183227539
2000-05-16,0.8443528356255015,0.9157095663919697,0.8647163649527334,63.30472183227539,0.14587028986919823,0.5583804610909402,0.8601119314981912,0.8865255966769238,0.7308240257505138,0.10888822672678108,0.8233501945008281,0.8498972368257338,0.8895140359317787,0.4819069319762003,0.3688810684433742,63.0811882019043,0.3962305258077056,0.6429494657478341,1,55.79399108886719
2000-05-17,0.7712659466594196,0.774976902125952,0.7398903909194181,55.79399108886719,0.3318917383519033,0.3097658868788936,0.8635874121977463,0.8601119314981912,0.8865255966769238,0.14587028986919823,0.8256042088308986,0.8344862235361423,0.8842880250700574,0.46388942183728044,0.37636049307715685,63.30472183227539,0.5203701586101719,0.6925427445204875,2,50.78683853149414
2000-05-18,0.7154541632173044,0.7236194832817375,0.6750366483003066,50.78683853149414,0.15652491137393376,0.3685695801283788,0.7468112488305809,0.8635874121977463,0.8601119314981912,0.3318917383519033,0.8130662856737267,0.8125112623964874,0.8748521698887975,0.5964683822456677,0.43801094644763733,55.79399108886719,0.3510890381196442,0.7200482628690241,3,47.65736770629883
2000-05-19,0.6589779308344228,0.6782648581929183,0.6206431848293404,47.65736770629883,0.13167341050925527,0.4257930416326227,0.6689604930226603,0.7468112488305809,0.8635874121977463,0.15652491137393376,0.7591109303399701,0.7841863964417638,0.8613153462594253,0.7017108181512962,0.4932949659222731,50.78683853149414,0.3793025582013988,0.7262994782463177,4,44.6173095703125
2000-05-22,0.5985151748877306,0.606898050948766,0.5516053662528008,44.6173095703125,0.20295299546357073,0.42137741559714875,0.6203037632288887,0.6689604930226603,0.7468112488305809,0.13167341050925527,0.7009293071527158,0.758644071678394,0.844330809410495,0.7290256231225055,0.5928873313254199,47.65736770629883,0.3567316939884127,0.721715213334864,0,41.48783874511719
